date,sp500,monthly_return,monthly_volatility,hist_var95,hist_var99,hist_es95,hist_es99,rolling_volatility,rolling_skewness,rolling_kurtosis,trading_days
2017-03-31,2362.719970703125,-0.0003891971352695256,0.08108708024460594,-0.00894086424819249,-0.016568792412621876,-0.014522058254448512,-0.02655692724270727,0.10019306607615416,-0.7592511037827484,5.787115098872266,23
2017-04-30,2384.199951171875,0.00909120874885505,0.07333606044330193,-0.008446897763162951,-0.016568792412621876,-0.014086348656348767,-0.02655692724270727,0.0983111342112962,-0.7662852068281062,6.352455115140948,19
2017-05-31,2411.800048828125,0.011576251246328662,0.07764653075024806,-0.00744580039744856,-0.018303025124814777,-0.01460507043729298,-0.0265846677958447,0.09566542286788596,-0.974367852084685,7.534372450313456,22
2017-06-30,2423.409912109375,0.004813775207812343,0.0731725533727579,-0.006822619640216191,-0.01370899128217885,-0.011392992143297302,-0.01937165295338743,0.0817360647318155,-0.23669539284127006,3.873534189958612,22
2017-07-31,2470.300048828125,0.019348826001101882,0.05646216316220542,-0.006822619640216191,-0.01370899128217885,-0.011588527398779415,-0.01937165295338743,0.08051149701190503,-0.31731433065092995,4.053389576240552,20
2017-08-31,2471.64990234375,0.000546433019853243,0.09317712246476327,-0.008125705574456476,-0.01524338944061132,-0.012757293092814481,-0.019576851023047626,0.08343456672066436,-0.4471455477829606,3.7854256857512416,23
2017-09-30,2519.360107421875,0.01930297856216745,0.056181462896105566,-0.006760046844743201,-0.01353184164221889,-0.010570648168915451,-0.01616100968634933,0.0745399010389112,-0.028374536835982775,3.1893032665554375,20
2017-10-31,2575.260009765625,0.022188135066151693,0.0484398136660455,-0.0066244086505189495,-0.013511960257315428,-0.010124077611159734,-0.01616100968634933,0.07278123389526388,-0.015605867084153204,3.5205507794389423,22
2017-11-30,2647.580078125,0.028082627806563565,0.06316948262083211,-0.005944867407901393,-0.013511960257315428,-0.01006389717941832,-0.01616100968634933,0.06872277332166445,-0.43414645461716,2.754780282645007,21
2017-12-31,2673.610107421875,0.009831630594270724,0.05624522949827789,-0.005351597194967189,-0.013511960257315428,-0.009669757144233605,-0.01616100968634933,0.06695464489220335,-0.46162753737103895,2.960405017645198,20
2018-01-31,2823.81005859375,0.056178704125527945,0.08900248905319808,-0.0056922519456153575,-0.013511960257315428,-0.01014242690207821,-0.01616100968634933,0.06953801508088564,-0.46576927509952076,2.649954422564036,21
2018-02-28,2713.830078125,-0.03894737187936803,0.27489295417082565,-0.007816216162732518,-0.01986016222045109,-0.017197496031321015,-0.033846091233627314,0.10110126143732465,-2.1379936482553936,13.209272452886985,19
2018-03-31,2640.8701171875,-0.02688449860055686,0.20140121918678874,-0.011048266280580631,-0.023420301680215055,-0.020445338970094647,-0.035195493385679184,0.11380935228159209,-1.6117932206138779,9.15611444955678,21
2018-04-30,2648.050048828125,0.0027187749953685447,0.17304441814347005,-0.013439580823095872,-0.024008842611881555,-0.02205038158755895,-0.035195493385679184,0.12223431896919754,-1.4601193515137645,6.924303554989999,21
2018-05-31,2705.27001953125,0.02160834185458338,0.1038207256707833,-0.01306985592750155,-0.024008842611881555,-0.021671035255540594,-0.035195493385679184,0.12387408454235355,-1.345805936820662,6.395918925837314,22
2018-06-30,2718.3701171875,0.004842436267608052,0.08860816993355877,-0.013439580823095872,-0.024008842611881555,-0.021702247341147844,-0.035195493385679184,0.12459301095583201,-1.3413408394650694,6.229488043717514,21
2018-07-31,2816.2900390625,0.03602155617289937,0.08637651994196158,-0.013439580823095872,-0.024008842611881555,-0.021702247341147844,-0.035195493385679184,0.12609990127501708,-1.3000395069522177,5.852529241546339,21
2018-08-31,2901.52001953125,0.030263211276748248,0.0703139698449123,-0.012152105030146116,-0.024008842611881555,-0.021399533218717924,-0.035195493385679184,0.12481331906570271,-1.3347521263358253,6.1776966064652745,23
2018-09-30,2913.97998046875,0.0042942874264617625,0.056570581896927034,-0.012152105030146116,-0.024008842611881555,-0.021399533218717924,-0.035195493385679184,0.12481595188470003,-1.3210104344623275,6.1365972551376124,19
2018-10-31,2711.739990234375,-0.06940335609369641,0.2248592598615066,-0.014391743056658912,-0.03236292530005685,-0.025225028807153736,-0.037839327408928404,0.14171317610378745,-1.1771969250178174,4.277674488225743,23
2018-11-30,2760.169921875,0.017859356654779557,0.18831368850202976,-0.017450619209428475,-0.03236292530005685,-0.025709057293414536,-0.037839327408928404,0.1502409740392075,-0.95718107783832,3.187454531322724,21
2018-12-31,2506.85009765625,-0.09177689467997241,0.2966813509002426,-0.020888244447056836,-0.033153147338538635,-0.027900792483966166,-0.037839327408928404,0.1707180627014461,-0.4985339820614012,3.1025404480459557,19
2019-01-31,2704.10009765625,0.07868440166582613,0.18470830674889357,-0.021081169946004952,-0.033153147338538635,-0.028214334560146048,-0.037839327408928404,0.1770551629370391,-0.3944261687049164,2.7675256115297593,21
2019-02-28,2784.489990234375,0.029728889343927145,0.0823207403810071,-0.02029839402965081,-0.02938003135989936,-0.025217773913898116,-0.03255579724743301,0.16281461730641897,-0.12173828999310757,3.015510784912337,19
2019-03-31,2834.39990234375,0.01792425624958849,0.11740955020169293,-0.019208300444765205,-0.02938003135989936,-0.0246404407577106,-0.03255579724743301,0.15617222548128198,-0.17727916185620704,3.596864803671309,21
2019-04-30,2945.830078125,0.03931349831373798,0.06159483037872225,-0.017856623905965433,-0.02938003135989936,-0.024080446395425854,-0.03255579724743301,0.14915336955858366,-0.14310238516680615,4.561147178780116,21
2019-05-31,2752.06005859375,-0.06577773136683518,0.14042303110039167,-0.01869546976654525,-0.02938003135989936,-0.02455032897864982,-0.03255579724743301,0.15232598749242215,-0.1462114168799583,4.142120269949697,22
2019-06-30,2941.760009765625,0.06893016399824092,0.10490782711047451,-0.01869546976654525,-0.02938003135989936,-0.02455032897864982,-0.03255579724743301,0.15360494257541826,-0.17156480808238686,4.004909813189382,20
2019-07-31,2980.3798828125,0.01312815216695773,0.0838527498422966,-0.01869546976654525,-0.02938003135989936,-0.02455032897864982,-0.03255579724743301,0.1534133074302533,-0.15456765667080663,4.032676152759056,22
2019-08-31,2926.4599609375,-0.018091627240524155,0.22883668112954716,-0.02029839402965081,-0.030779272098503348,-0.026698269390851945,-0.03255579724743301,0.16574353264825228,-0.26559939578766195,2.9766320444340306,22
2019-09-30,2976.739990234375,0.017181177931020697,0.08830629077749165,-0.02029839402965081,-0.030779272098503348,-0.026698269390851945,-0.03255579724743301,0.16680454687459179,-0.2714096326262495,2.847869359923871,20
2019-10-31,3037.56005859375,0.020431770513684278,0.13094840380443373,-0.01869546976654525,-0.028586024870662828,-0.024603765353325497,-0.030953587820928854,0.15730314299216808,-0.19835684841369797,3.277065970588992,23
2019-11-30,3140.97998046875,0.034047037714499906,0.057409126494411385,-0.01728665033333776,-0.028586024870662828,-0.02446278483041599,-0.030953587820928854,0.14883686582210787,-0.26054585537097485,4.372869673858591,20
2019-12-31,3230.780029296875,0.02858981890572987,0.07640501649026954,-0.01214248785814086,-0.02566640097783725,-0.0198129779851667,-0.028749805249022764,0.12489523237507255,-0.6416881693518747,3.3404628581038964,21
2020-01-31,3225.52001953125,-0.0016280928190490762,0.11914325772984635,-0.01214248785814086,-0.025339051010824273,-0.01938170008372973,-0.028749805249022764,0.11777017857305985,-0.9534505234335198,2.803152073764671,21
2020-02-29,2954.219970703125,-0.08411048363840334,0.2516563455914928,-0.014363184686198594,-0.030483866050467417,-0.024919621532673877,-0.0366680400493517,0.1356390840065046,-1.5510159661508587,5.20786179445885,19
2020-03-31,2584.590087890625,-0.12511928240892833,0.94186991868852,-0.029730869304304176,-0.06585846123014294,-0.053308052562972996,-0.10220248760522081,0.30357728904078896,-1.1696695980381242,15.244544834274144,22
2020-04-30,2912.429931640625,0.1268440381652789,0.40948087188527704,-0.03046315716224108,-0.06585846123014294,-0.054564959854499606,-0.10220248760522081,0.3254947805003025,-0.8587234883068938,11.57817177408211,21
2020-05-31,3044.31005859375,0.04528181966555844,0.22924357046165816,-0.03046315716224108,-0.06585846123014294,-0.054564959854499606,-0.10220248760522081,0.32918975299620334,-0.87035573369667,11.029591126739081,20
2020-06-30,3100.2900390625,0.018388396513923988,0.298049389452899,-0.030931149262793074,-0.06969897576888938,-0.05687302051764852,-0.10220248760522081,0.33844345295979794,-0.8743012239731461,9.826344517468874,22
2020-07-31,3271.1201171875,0.055101321480443444,0.13279324318459057,-0.030931149262793074,-0.06969897576888938,-0.05687302051764852,-0.10220248760522081,0.3398494577747258,-0.8921744464414879,9.655714174471552,22
2020-08-31,3500.31005859375,0.07006466690171731,0.0809014999359544,-0.030931149262793074,-0.06969897576888938,-0.05687302051764852,-0.10220248760522081,0.33442161789394137,-0.9525425586860143,10.50376186264342,21
2020-09-30,3363.0,-0.03922797017842261,0.2484073422026395,-0.032474949119180196,-0.06969897576888938,-0.05722705735656041,-0.10220248760522081,0.34077772196169637,-0.9069208524893814,9.55317546527704,21
2020-10-31,3269.9599609375,-0.027665786221379718,0.2098133896681003,-0.03416897417497424,-0.06969897576888938,-0.05736840064026326,-0.10220248760522081,0.3442827656171331,-0.8641373995570658,9.046845015574178,22
2020-11-30,3621.6298828125,0.10754563544385931,0.16031615445518765,-0.03416897417497424,-0.06969897576888938,-0.05736840064026326,-0.10220248760522081,0.34732554625941875,-0.868371010099727,8.68272738146681,20
2020-12-31,3756.070068359375,0.03712145909357023,0.08577332267520467,-0.03416897417497424,-0.06969897576888938,-0.05736840064026326,-0.10220248760522081,0.3474740924714559,-0.8661765827699971,8.663080966468327,22
2021-01-31,3714.239990234375,-0.011136660755444838,0.171118503076403,-0.03416897417497424,-0.06969897576888938,-0.05736840064026326,-0.10220248760522081,0.34946249367298265,-0.8488287203470837,8.399448276478596,19
2021-02-28,3811.14990234375,0.026091451377448616,0.14355534653015273,-0.030372127411616035,-0.06969897576888938,-0.05629047593903783,-0.10220248760522081,0.3438811705197965,-0.8952323011619179,9.120732226885034,19
2021-03-31,3972.889892578125,0.042438632533165155,0.16502245201711818,-0.021416880877192342,-0.035839888645717584,-0.03178058448653241,-0.047274865945884516,0.21240741718049755,-0.34829507961696554,4.205813801594183,23
2021-04-30,4181.169921875,0.05242532134755851,0.10811414990501285,-0.01820169810236248,-0.03203592874720653,-0.02873443108427663,-0.04414527641568398,0.1798505538561906,-1.136380830369646,3.84445970115019,21
2021-05-31,4204.10986328125,0.0054864886706071925,0.14103344772322393,-0.017039125599646484,-0.03187712396376886,-0.027984465814805425,-0.04414527641568398,0.17286604173262177,-1.2454770216443982,4.4442062136438905,20
2021-06-30,4297.5,0.022214009565834747,0.0837174516784276,-0.014428778633549367,-0.027059716966679904,-0.02296345223220034,-0.0332773217790766,0.15176937791917292,-0.7166349169467702,1.5703029657829501,22
2021-07-31,4395.259765625,0.02274805482838871,0.11763105771399424,-0.014867371521290692,-0.027059716966679904,-0.023050530592812504,-0.0332773217790766,0.15057094999716752,-0.7228633363454061,1.6832780797836318,21
2021-08-31,4522.68017578125,0.028990416255438634,0.08256698604504706,-0.014867371521290692,-0.027059716966679904,-0.023050530592812504,-0.0332773217790766,0.15028011226001564,-0.6897182429243728,1.6567247017144704,22
2021-09-30,4307.5400390625,-0.047569168801900985,0.12768523548220426,-0.0137618499098002,-0.023202082270578437,-0.02004893170799736,-0.02890741721961664,0.13791616928673367,-0.48223247323888785,1.3977114457101252,21
2021-10-31,4605.3798828125,0.06914383640060628,0.10829370461523523,-0.012593970816782646,-0.021117465402914152,-0.017565542377132273,-0.024159830636191537,0.12809826505626068,-0.2810454451727636,0.7871843955286234,21
2021-11-30,4567.0,-0.008333706184745715,0.12992395860554246,-0.013178894801418508,-0.0223218544708016,-0.01878916579280357,-0.024594573569864452,0.12393116341941106,-0.5178564301590777,1.2183330224780442,21
2021-12-31,4766.18017578125,0.04361291346206486,0.17023391182731165,-0.013178894801418508,-0.0223218544708016,-0.01878916579280357,-0.024594573569864452,0.13106806203214083,-0.37108883203972604,0.7360605829730802,22
2022-01-31,4515.5498046875,-0.05258516502739341,0.18713130054215385,-0.013344862756981997,-0.021117465402914152,-0.018634902952906898,-0.02315106264726514,0.13308919002847072,-0.20960522825221153,0.5631679834609417,20
2022-02-28,4373.93994140625,-0.0313604919459084,0.22590647244486994,-0.016503614746863016,-0.021538820465405874,-0.020066165686760253,-0.02312108841258141,0.14031783464926678,-0.26658163333790597,0.30174058094390954,19
2022-03-31,4530.41015625,0.03577328837154603,0.23151699833621417,-0.017644513767785218,-0.0223218544708016,-0.02105382023199369,-0.025881023231286104,0.14963297983243642,-0.2267689993096184,0.41196725210182156,23
2022-04-30,4131.93017578125,-0.08795671180434272,0.2467005373053693,-0.018814252557919582,-0.02833686332747005,-0.023993557113440298,-0.03182391850923613,0.16297702817044923,-0.3918489032585032,0.7402962761077346,20
2022-05-31,4132.14990234375,5.317770464441374e-05,0.31425342043485294,-0.019147116840456748,-0.03439370697160668,-0.027853083846068275,-0.038164548880014026,0.18144556975116297,-0.4841028203144245,1.1698804360392234,21
2022-06-30,3785.3798828125,-0.08391999993382693,0.2955955423599166,-0.022114432297009677,-0.03662333385219065,-0.03135394867383961,-0.03924430035532766,0.1989494937243193,-0.4672974316551722,0.8314171022149941,21
2022-07-31,4130.2900390625,0.09111639173021024,0.19124763157131883,-0.022114432297009677,-0.03662333385219065,-0.03135394867383961,-0.03924430035532766,0.20415678180575256,-0.3925626293114311,0.6656884116187023,20
2022-08-31,3955.0,-0.042440128272998145,0.1944364878884051,-0.023481762086946627,-0.03662333385219065,-0.03222176137827948,-0.03924430035532766,0.21067774323565128,-0.35375631975402216,0.4544667514310662,23
2022-09-30,3585.6201171875,-0.09339567201327481,0.23998537933755043,-0.024359613989889835,-0.03822373816531358,-0.03376889256034244,-0.04165763477108762,0.21899491650407132,-0.39153219160114017,0.3964456590725773,21
2022-10-31,3871.97998046875,0.07986341383700934,0.27831482580722855,-0.026240843815881494,-0.03822373816531358,-0.034054256007369936,-0.04165763477108762,0.23082260129207796,-0.2418549582968842,0.10907481068199089,21
2022-11-30,4080.110107421875,0.05375289335249289,0.2759843085196192,-0.026585348425430717,-0.03822373816531358,-0.034054256007369936,-0.04165763477108762,0.2412469663863698,-0.04483953892507485,0.3786519419681056,21
2022-12-31,3839.5,-0.05897147407473069,0.1790887891562268,-0.026585348425430717,-0.03822373816531358,-0.034054256007369936,-0.04165763477108762,0.24143604385550052,-0.007288249563724178,0.3801981342353917,21
2023-01-31,4076.60009765625,0.061752857834678654,0.1664014245761553,-0.026585348425430717,-0.03822373816531358,-0.034054256007369936,-0.04165763477108762,0.24140805425655582,-0.07760831943758317,0.37650198991844874,20
2023-02-28,3970.14990234375,-0.026112493931818803,0.15476933088123476,-0.026585348425430717,-0.03822373816531358,-0.034054256007369936,-0.04165763477108762,0.23656345414351285,-0.06169521044505218,0.5704593929578625,19
2023-03-31,4109.31005859375,0.03505161257710876,0.18017003802367326,-0.025274542527871636,-0.03822373816531358,-0.03369712192452889,-0.04165763477108762,0.23310799214937938,-0.07174999818799092,0.6668029103107036,23
2023-04-30,4169.47998046875,0.01464234166248124,0.11902970918341081,-0.024009822358810617,-0.03822373816531358,-0.033131110406145574,-0.04165763477108762,0.22826878809248538,-0.08857005879436931,0.8744673402994817,19
2023-05-31,4179.830078125,0.002482347368193194,0.12785054821026282,-0.020640323352758744,-0.033648228023408104,-0.028582948911282317,-0.03933589044635117,0.20898295388706337,0.09537593412236768,1.2144806950394025,22
2023-06-30,4450.3798828125,0.06472746490423442,0.10748168143221921,-0.017317843699477344,-0.02683068660654052,-0.02459023419872935,-0.035623645293497215,0.19338452022377534,0.219642085355371,1.5524081037327693,21
2023-07-31,4588.9599609375,0.031138932355011084,0.08049597982645236,-0.017317843699477344,-0.02683068660654052,-0.02459023419872935,-0.035623645293497215,0.18693176894891023,0.18048239079222522,1.9828686469710533,20
2023-08-31,4507.66015625,-0.017716390070854127,0.12318216601970271,-0.016235562988146345,-0.025277837161297907,-0.022895155733715127,-0.032640734433645006,0.1809703812413341,0.2823676855192864,2.2037252990301393,23
2023-09-30,4288.0498046875,-0.048719367465624774,0.10974752871488859,-0.01561881837672075,-0.024579395751604265,-0.0205345713657919,-0.02632017272359567,0.17130481168035958,0.5665307680322273,2.1572023479548483,20
2023-10-31,4193.7998046875,-0.02197968873798295,0.14123680386215917,-0.014701057656855875,-0.020613264335499253,-0.01839236680090639,-0.0238513687838708,0.15494994656135377,0.6014276725561781,3.077934139002817,22
2023-11-30,4567.7998046875,0.08917926878196969,0.11082075948884268,-0.014470630301824654,-0.018338297705082184,-0.016989571117317713,-0.021371373273593373,0.14125213361865202,0.07086143898017218,0.07874563997163203,21
2023-12-31,4769.830078125,0.04422923115635968,0.09648468594321906,-0.01385977786709378,-0.016567950175951935,-0.015812858272073977,-0.018492296852932313,0.13138232445141648,-0.01762729913098922,-0.1935802120755297,20
2024-01-31,4845.64990234375,0.015895707598991393,0.11036975821371417,-0.01385977786709378,-0.016567950175951935,-0.01585531094615006,-0.018492296852932313,0.12627939156453788,-0.08436490603512643,-0.16072978759747578,21
2024-02-29,5096.27001953125,0.05172064062372295,0.12168356554279289,-0.013648018930134856,-0.01638388436383334,-0.015353659569607084,-0.017256341634604443,0.12296131205044328,-0.03716870786255611,-0.028164135316239944,20
2024-03-31,5254.35009765625,0.031018779915342742,0.09853122344047743,-0.012052060292193948,-0.01537974446705758,-0.014328843475234417,-0.016236984625932736,0.1156713389009929,0.015899456952125246,-0.002020782428690197,20
2024-04-30,5035.68994140625,-0.041615071737899134,0.13341565752367585,-0.012525386728864399,-0.015339744444229902,-0.014508982649088746,-0.016209773726049963,0.11685522299911838,-0.038790458863518854,-0.16190025045995715,22
2024-05-31,5277.509765625,0.04802119015119932,0.09316191854408523,-0.012525386728864399,-0.015339744444229902,-0.014508982649088746,-0.016209773726049963,0.11418909510176756,-0.11746061991831452,-0.09258892196138208,22
2024-06-30,5460.47998046875,0.03466980128308306,0.06394081581530212,-0.012525386728864399,-0.015339744444229902,-0.014508982649088746,-0.016209773726049963,0.11169664504127831,-0.14459055177342156,0.06890413132590623,19
2024-07-31,5522.2998046875,0.011321316887868527,0.14494649180483876,-0.013516933830937149,-0.016042388423612847,-0.015377530825952638,-0.018731670760704876,0.11658082178562985,-0.22402460067565869,0.19706503380284449,22
2024-08-31,5648.39990234375,0.022834706936630367,0.1951457782014062,-0.01377739088731057,-0.017524752580620025,-0.01703244680677932,-0.024133730074613075,0.12407976462448267,-0.37313179760969667,0.9885844019699708,22
2024-09-30,5762.47998046875,0.020196884090601053,0.13878762037119088,-0.01377739088731057,-0.01993718442283704,-0.017602279428246173,-0.025075415662561218,0.12529997647555752,-0.4494633900482828,1.1433991631481182,20
2024-10-31,5705.4501953125,-0.0098967433031516,0.11043420444375344,-0.013021943829524686,-0.020058170866134997,-0.017931195876546447,-0.025075415662561218,0.12263196453766925,-0.48304231646558465,1.464534660535459,23
2024-11-30,6032.3798828125,0.057301295482098835,0.1203758079009195,-0.013506161215667022,-0.020058170866134997,-0.017931195876546447,-0.025075415662561218,0.12263402858241404,-0.467449999599186,1.5882585296318976,20
2024-12-31,5881.6298828125,-0.02499013704848352,0.1436919939938953,-0.013506161215667022,-0.022379170009140324,-0.019096069518024335,-0.027928262973268045,0.12666322856169532,-0.5590065247206255,1.8438980534411151,21
2025-01-31,6040.52978515625,0.027016304240443878,0.140412261875086,-0.013894916771235085,-0.022379170009140324,-0.01930091286190973,-0.027928262973268045,0.12985622575400516,-0.5448489350360459,1.571011081755171,20
2025-02-28,5954.5,-0.014242092699824571,0.13254221509958383,-0.01430990734901689,-0.022379170009140324,-0.019527131791654693,-0.027928262973268045,0.1292878156218667,-0.5701013819034257,1.535322531068806,19
2025-03-31,5611.85009765625,-0.057544697681375157,0.20677908388352326,-0.01591683732074656,-0.025343169010005148,-0.021240853873771906,-0.029235696161779807,0.13986707168380696,-0.5485596508177836,1.1225221462128923,21
2025-04-30,5569.06005859375,-0.007624943346289603,0.48829427326419134,-0.018237630382949534,-0.0327758885519352,-0.02944095536884938,-0.04881186025044642,0.19297849753115542,0.546310048699589,15.116780806577378,21
2025-05-31,5911.68994140625,0.06152382614078267,0.16519017706738,-0.018237630382949534,-0.0327758885519352,-0.02944095536884938,-0.04881186025044642,0.19656003116137344,0.5760658724867296,14.017429883211525,21
2025-06-30,6204.9501953125,0.049606839467715824,0.09915730872653568,-0.018237630382949534,-0.0327758885519352,-0.02944095536884938,-0.04881186025044642,0.19745979843910394,0.5523133585229485,13.70270742608972,20
2025-07-31,6339.39013671875,0.02166656253064092,0.06474450107230907,-0.01785522615492488,-0.0327758885519352,-0.029022373436892665,-0.04881186025044642,0.1944891217210539,0.5880793218677335,14.655791261851904,22
2025-08-31,6460.259765625,0.019066444295036566,0.11893327461273807,-0.017301193198237506,-0.032525715147118994,-0.02795963491033781,-0.04881186025044642,0.18878193448364372,0.6970978032511528,16.622403325556714,21
2025-09-30,6688.4599609375,0.035323687218701494,0.07104847533969685,-0.016186786622554895,-0.032525715147118994,-0.027551112453451345,-0.04881186025044642,0.18570588601615895,0.7416526198190401,17.850291277195435,21
2025-10-31,6840.2001953125,0.022686871904923578,0.13696825767923235,-0.01669182409991,-0.032525715147118994,-0.028414132159000648,-0.04881186025044642,0.18819289764797353,0.6668516601371659,16.899454616789694,23
2025-11-30,6849.08984375,0.001299618166672012,0.1544020755405561,-0.016459648831184892,-0.032525715147118994,-0.028253002674553142,-0.04881186025044642,0.18872156763951944,0.6557012321115537,16.652266505017117,19
2025-12-31,6896.240234375,0.0068841834025621385,0.08647752069898305,-0.016186786622554895,-0.031275944916163624,-0.027201480671725505,-0.04881186025044642,0.18633279877758213,0.741062360635718,17.501027268069144,21
